run_id,turn,unit_type,unit_id,I_count,E_count
69,7,department,1,14.0,0.0
69,8,community,0,4.0,0.0
69,8,community,1,10.0,0.0
69,8,community,2,14.0,0.0
69,8,department,0,14.0,0.0
69,8,department,1,14.0,0.0
70,1,community,0,10.0,0.0
70,1,community,1,4.0,0.0
70,1,community,2,4.0,0.0
70,1,community,3,10.0,0.0
70,1,department,0,14.0,0.0
70,1,department,1,14.0,0.0
70,2,community,0,10.0,0.0
70,2,community,1,4.0,0.0
70,2,community,2,4.0,2.0
70,2,community,3,8.0,2.0
70,2,department,0,14.0,0.0
70,2,department,1,14.0,0.0
70,3,community,0,10.0,0.0
70,3,community,1,4.0,0.0
70,3,community,2,4.0,0.0
70,3,community,3,10.0,0.0
70,3,department,0,14.0,0.0
70,3,department,1,14.0,0.0
70,4,community,0,8.0,2.0
70,4,community,1,4.0,2.0
70,4,community,2,0.0,6.0
70,4,community,3,8.0,6.0
70,4,department,0,14.0,0.0
70,4,department,1,14.0,0.0
70,5,community,0,10.0,0.0
70,5,community,1,4.0,0.0
70,5,community,2,0.0,8.0
70,5,community,3,6.0,8.0
70,5,department,0,14.0,0.0
70,5,department,1,14.0,0.0
70,6,community,0,8.0,2.0
70,6,community,1,4.0,2.0
70,6,community,2,4.0,0.0
70,6,community,3,10.0,0.0
70,6,department,0,14.0,0.0
70,6,department,1,14.0,0.0
70,7,community,0,8.0,2.0
70,7,community,1,4.0,2.0
70,7,community,2,4.0,2.0
70,7,community,3,8.0,2.0
70,7,department,0,14.0,0.0
70,7,department,1,14.0,0.0
70,8,community,0,8.0,4.0
70,8,community,1,2.0,4.0
70,8,community,2,4.0,4.0
70,8,community,3,6.0,4.0
70,8,department,0,14.0,0.0
70,8,department,1,14.0,0.0
71,1,community,0,8.0,0.0
71,1,community,1,6.0,0.0
71,1,community,2,8.0,0.0
71,1,community,3,6.0,0.0
71,1,department,0,14.0,0.0
71,1,department,1,14.0,0.0
71,2,community,0,6.0,2.0
71,2,community,1,6.0,0.0
71,2,community,2,8.0,0.0
71,2,community,3,6.0,2.0
71,2,department,0,14.0,0.0
71,2,department,1,14.0,0.0
71,3,community,0,6.0,4.0
71,3,community,1,6.0,2.0
71,3,community,2,6.0,2.0
71,3,community,3,4.0,4.0
71,3,department,0,14.0,0.0
71,3,department,1,14.0,0.0
71,4,community,0,6.0,4.0
71,4,community,1,6.0,0.0
71,4,community,2,8.0,0.0
71,4,community,3,4.0,4.0
71,4,department,0,14.0,0.0
71,4,department,1,14.0,0.0
71,5,community,0,6.0,6.0
71,5,community,1,6.0,2.0
71,5,community,2,6.0,2.0
71,5,community,3,2.0,6.0
71,5,department,0,14.0,0.0
71,5,department,1,14.0,0.0
71,6,community,0,6.0,4.0
71,6,community,1,2.0,6.0
71,6,community,2,6.0,6.0
71,6,community,3,4.0,4.0
71,6,department,0,14.0,0.0
71,6,department,1,14.0,0.0
71,7,community,0,6.0,4.0
71,7,community,1,6.0,2.0
71,7,community,2,6.0,2.0
71,7,community,3,4.0,4.0
71,7,department,0,14.0,0.0
71,7,department,1,14.0,0.0
71,8,community,0,8.0,0.0
71,8,community,1,4.0,4.0
71,8,community,2,6.0,4.0
71,8,community,3,6.0,0.0
71,8,department,0,14.0,0.0
71,8,department,1,14.0,0.0
72,1,community,0,8.0,0.0
72,1,community,1,6.0,0.0
72,1,community,2,10.0,0.0
72,1,community,3,4.0,0.0
72,1,department,0,14.0,0.0
72,1,department,1,14.0,0.0
72,2,community,0,6.0,2.0
72,2,community,1,6.0,2.0
72,2,community,2,8.0,4.0
72,2,community,3,2.0,4.0
72,2,department,0,14.0,0.0
72,2,department,1,14.0,0.0
72,3,community,0,8.0,0.0
72,3,community,1,6.0,0.0
72,3,community,2,10.0,0.0
72,3,community,3,4.0,0.0
72,3,department,0,14.0,0.0
72,3,department,1,14.0,0.0
72,4,community,0,8.0,0.0
72,4,community,1,6.0,0.0
72,4,community,2,10.0,2.0
72,4,community,3,2.0,2.0
72,4,department,0,14.0,0.0
72,4,department,1,14.0,0.0
72,5,community,0,8.0,0.0
72,5,community,1,6.0,0.0
72,5,community,2,8.0,2.0
72,5,community,3,4.0,2.0
72,5,department,0,14.0,0.0
72,5,department,1,14.0,0.0
72,6,community,0,8.0,0.0
72,6,community,1,6.0,0.0
72,6,community,2,10.0,0.0
72,6,community,3,4.0,0.0
72,6,department,0,14.0,0.0
72,6,department,1,14.0,0.0
72,7,community,0,8.0,0.0
72,7,community,1,6.0,0.0
72,7,community,2,8.0,2.0
72,7,community,3,4.0,2.0
72,7,department,0,14.0,0.0
72,7,department,1,14.0,0.0
72,8,community,0,8.0,0.0
72,8,community,1,6.0,0.0
72,8,community,2,10.0,0.0
72,8,community,3,4.0,0.0
72,8,department,0,14.0,0.0
72,8,department,1,14.0,0.0
73,1,community,0,10.0,0.0
73,1,community,1,4.0,0.0
73,1,community,2,8.0,4.0
73,1,community,3,2.0,4.0
73,1,department,0,14.0,0.0
73,1,department,1,14.0,0.0
73,2,community,0,6.0,4.0
73,2,community,1,4.0,4.0
73,2,community,2,6.0,6.0
73,2,community,3,2.0,6.0
73,2,department,0,14.0,0.0
73,2,department,1,14.0,0.0
73,3,community,0,8.0,4.0
73,3,community,1,2.0,4.0
73,3,community,2,10.0,2.0
73,3,community,3,2.0,2.0
73,3,department,0,14.0,0.0
73,3,department,1,14.0,0.0
73,4,community,0,8.0,2.0
73,4,community,1,4.0,2.0
73,4,community,2,8.0,2.0
73,4,community,3,4.0,2.0
73,4,department,0,14.0,0.0
73,4,department,1,14.0,0.0
73,5,community,0,10.0,0.0
73,5,community,1,4.0,0.0
73,5,community,2,10.0,0.0
73,5,community,3,4.0,0.0
73,5,department,0,14.0,0.0
73,5,department,1,14.0,0.0
73,6,community,0,10.0,0.0
73,6,community,1,4.0,0.0
73,6,community,2,10.0,0.0
73,6,community,3,4.0,0.0
73,6,department,0,14.0,0.0
73,6,department,1,14.0,0.0
73,7,community,0,10.0,0.0
73,7,community,1,4.0,0.0
73,7,community,2,10.0,0.0
73,7,community,3,4.0,0.0
73,7,department,0,14.0,0.0
73,7,department,1,14.0,0.0
73,8,community,0,10.0,4.0
73,8,community,1,0.0,4.0
73,8,community,2,10.0,0.0
73,8,community,3,4.0,0.0
73,8,department,0,14.0,0.0
73,8,department,1,14.0,0.0
74,1,community,0,10.0,0.0
74,1,community,1,8.0,4.0
74,1,community,2,2.0,4.0
74,1,community,3,4.0,0.0
74,1,department,0,14.0,0.0
74,1,department,1,14.0,0.0
74,2,community,0,10.0,0.0
74,2,community,1,8.0,2.0
74,2,community,2,4.0,2.0
74,2,community,3,4.0,0.0
74,2,department,0,14.0,0.0
74,2,department,1,14.0,0.0
74,3,community,0,8.0,2.0
74,3,community,1,10.0,0.0
74,3,community,2,4.0,0.0
74,3,community,3,4.0,2.0
74,3,department,0,14.0,0.0
74,3,department,1,14.0,0.0
74,4,community,0,10.0,2.0
74,4,community,1,10.0,0.0
74,4,community,2,4.0,0.0
74,4,community,3,2.0,2.0
74,4,department,0,14.0,0.0
74,4,department,1,14.0,0.0
74,5,community,0,8.0,2.0
74,5,community,1,6.0,4.0
74,5,community,2,4.0,4.0
74,5,community,3,4.0,2.0
74,5,department,0,14.0,0.0
74,5,department,1,14.0,0.0
74,6,community,0,10.0,0.0
74,6,community,1,10.0,0.0
74,6,community,2,4.0,0.0
74,6,community,3,4.0,0.0
74,6,department,0,14.0,0.0
74,6,department,1,14.0,0.0
74,7,community,0,10.0,0.0
74,7,community,1,10.0,0.0
74,7,community,2,4.0,0.0
74,7,community,3,4.0,0.0
74,7,department,0,14.0,0.0
74,7,department,1,14.0,0.0
74,8,community,0,10.0,0.0
74,8,community,1,10.0,0.0
74,8,community,2,4.0,0.0
74,8,community,3,4.0,0.0
74,8,department,0,14.0,0.0
74,8,department,1,14.0,0.0
75,1,community,0,4.0,4.0
75,1,community,1,4.0,4.0
75,1,community,2,6.0,4.0
75,1,community,3,6.0,4.0
75,1,department,0,14.0,0.0
75,1,department,1,14.0,0.0
75,2,community,0,6.0,4.0
75,2,community,1,6.0,2.0
75,2,community,2,4.0,4.0
75,2,community,3,6.0,2.0
75,2,department,0,14.0,0.0
75,2,department,1,14.0,0.0
75,3,community,0,8.0,0.0
75,3,community,1,6.0,2.0
75,3,community,2,6.0,0.0
75,3,community,3,6.0,2.0
75,3,department,0,14.0,0.0
75,3,department,1,14.0,0.0
75,4,community,0,8.0,0.0
75,4,community,1,6.0,2.0
75,4,community,2,6.0,0.0
75,4,community,3,6.0,2.0
75,4,department,0,14.0,0.0
75,4,department,1,14.0,0.0
75,5,community,0,8.0,0.0
75,5,community,1,6.0,6.0
75,5,community,2,6.0,0.0
75,5,community,3,2.0,6.0
75,5,department,0,14.0,0.0
75,5,department,1,14.0,0.0
75,6,community,0,8.0,2.0
75,6,community,1,4.0,4.0
75,6,community,2,4.0,2.0
75,6,community,3,6.0,4.0
75,6,department,0,14.0,0.0
75,6,department,1,14.0,0.0
75,7,community,0,8.0,0.0
75,7,community,1,6.0,0.0
75,7,community,2,6.0,0.0
75,7,community,3,8.0,0.0
75,7,department,0,14.0,0.0
75,7,department,1,14.0,0.0
75,8,community,0,6.0,4.0
75,8,community,1,4.0,6.0
75,8,community,2,4.0,4.0
75,8,community,3,4.0,6.0
75,8,department,0,14.0,0.0
75,8,department,1,14.0,0.0
76,1,community,0,4.0,0.0
76,1,community,1,10.0,2.0
76,1,community,2,4.0,0.0
76,1,community,3,2.0,2.0
76,1,community,4,6.0,0.0
76,1,department,0,14.0,0.0
76,1,department,1,14.0,0.0
76,2,community,0,4.0,0.0
76,2,community,1,10.0,0.0
76,2,community,2,4.0,0.0
76,2,community,3,4.0,0.0
76,2,community,4,6.0,0.0
76,2,department,0,14.0,0.0
76,2,department,1,14.0,0.0
76,3,community,0,4.0,0.0
76,3,community,1,10.0,0.0
76,3,community,2,4.0,0.0
76,3,community,3,4.0,0.0
76,3,community,4,6.0,0.0
76,3,department,0,14.0,0.0
76,3,department,1,14.0,0.0
76,4,community,0,4.0,0.0
76,4,community,1,10.0,0.0
76,4,community,2,4.0,0.0
76,4,community,3,4.0,0.0
76,4,community,4,6.0,0.0
76,4,department,0,14.0,0.0
76,4,department,1,14.0,0.0
76,5,community,0,4.0,0.0
76,5,community,1,10.0,0.0
76,5,community,2,4.0,0.0
76,5,community,3,4.0,0.0
76,5,community,4,6.0,0.0
76,5,department,0,14.0,0.0
76,5,department,1,14.0,0.0
76,6,community,0,4.0,0.0
76,6,community,1,10.0,0.0
76,6,community,2,4.0,0.0
76,6,community,3,4.0,0.0
76,6,community,4,6.0,0.0
76,6,department,0,14.0,0.0
76,6,department,1,14.0,0.0
76,7,community,0,4.0,0.0
76,7,community,1,10.0,0.0
76,7,community,2,4.0,0.0
76,7,community,3,4.0,0.0
76,7,community,4,6.0,0.0
76,7,department,0,14.0,0.0
76,7,department,1,14.0,0.0
76,8,community,0,4.0,0.0
76,8,community,1,10.0,0.0
76,8,community,2,4.0,0.0
76,8,community,3,4.0,0.0
76,8,community,4,6.0,0.0
76,8,department,0,14.0,0.0
76,8,department,1,14.0,0.0
77,1,community,0,4.0,0.0
77,1,community,1,10.0,0.0
77,1,community,2,10.0,0.0
77,1,community,3,4.0,0.0
77,1,department,0,14.0,0.0
77,1,department,1,14.0,0.0
77,2,community,0,2.0,4.0
77,2,community,1,8.0,4.0
77,2,community,2,6.0,6.0
77,2,community,3,2.0,6.0
77,2,department,0,14.0,0.0
77,2,department,1,14.0,0.0
77,3,community,0,4.0,0.0
77,3,community,1,10.0,0.0
77,3,community,2,10.0,4.0
77,3,community,3,0.0,4.0
77,3,department,0,14.0,0.0
77,3,department,1,14.0,0.0
77,4,community,0,4.0,0.0
77,4,community,1,10.0,0.0
77,4,community,2,10.0,0.0
77,4,community,3,4.0,0.0
77,4,department,0,14.0,0.0
77,4,department,1,14.0,0.0
77,5,community,0,4.0,0.0
77,5,community,1,10.0,0.0
77,5,community,2,8.0,2.0
77,5,community,3,4.0,2.0
77,5,department,0,14.0,0.0
77,5,department,1,14.0,0.0
77,6,community,0,2.0,4.0
77,6,community,1,8.0,4.0
77,6,community,2,10.0,2.0
77,6,community,3,2.0,2.0
77,6,department,0,14.0,0.0
77,6,department,1,14.0,0.0
77,7,community,0,0.0,4.0
77,7,community,1,10.0,4.0
77,7,community,2,10.0,0.0
77,7,community,3,4.0,0.0
77,7,department,0,14.0,0.0
77,7,department,1,14.0,0.0
77,8,community,0,2.0,2.0
77,8,community,1,10.0,2.0
77,8,community,2,6.0,4.0
77,8,community,3,4.0,4.0
77,8,department,0,14.0,0.0
77,8,department,1,14.0,0.0
78,1,community,0,6.0,0.0
78,1,community,1,8.0,0.0
78,1,community,2,8.0,0.0
78,1,community,3,6.0,0.0
78,1,department,0,14.0,0.0
78,1,department,1,14.0,0.0
78,2,community,0,6.0,0.0
78,2,community,1,8.0,2.0
78,2,community,2,8.0,0.0
78,2,community,3,4.0,2.0
78,2,department,0,14.0,0.0
78,2,department,1,14.0,0.0
78,3,community,0,6.0,2.0
78,3,community,1,8.0,0.0
78,3,community,2,6.0,2.0
78,3,community,3,6.0,0.0
78,3,department,0,14.0,0.0
78,3,department,1,14.0,0.0
78,4,community,0,6.0,2.0
78,4,community,1,6.0,4.0
78,4,community,2,6.0,2.0
78,4,community,3,4.0,4.0
78,4,department,0,14.0,0.0
78,4,department,1,14.0,0.0
78,5,community,0,2.0,6.0
78,5,community,1,6.0,4.0
78,5,community,2,6.0,6.0
78,5,community,3,4.0,4.0
78,5,department,0,14.0,0.0
78,5,department,1,14.0,0.0
78,6,community,0,2.0,4.0
78,6,community,1,8.0,0.0
78,6,community,2,8.0,4.0
78,6,community,3,6.0,0.0
78,6,department,0,14.0,0.0
78,6,department,1,14.0,0.0
78,7,community,0,4.0,4.0
78,7,community,1,8.0,0.0
78,7,community,2,6.0,4.0
78,7,community,3,6.0,0.0
78,7,department,0,14.0,0.0
78,7,department,1,14.0,0.0
78,8,community,0,4.0,4.0
78,8,community,1,8.0,4.0
78,8,community,2,6.0,2.0
78,8,community,3,4.0,2.0
78,8,department,0,14.0,2.0
78,8,department,1,12.0,2.0
79,1,community,0,8.0,4.0
79,1,community,1,8.0,2.0
79,1,community,2,4.0,2.0
79,1,community,3,2.0,4.0
79,1,department,0,14.0,0.0
79,1,department,1,14.0,0.0
79,2,community,0,10.0,0.0
79,2,community,1,10.0,0.0
79,2,community,2,4.0,0.0
79,2,community,3,4.0,0.0
79,2,department,0,14.0,0.0
79,2,department,1,14.0,0.0
79,3,community,0,8.0,4.0
79,3,community,1,10.0,0.0
79,3,community,2,4.0,0.0
79,3,community,3,2.0,4.0
79,3,department,0,14.0,0.0
79,3,department,1,14.0,0.0
79,4,community,0,8.0,2.0
79,4,community,1,8.0,2.0
79,4,community,2,4.0,0.0
79,4,community,3,4.0,4.0
79,4,department,0,12.0,2.0
79,4,department,1,14.0,2.0
79,5,community,0,10.0,0.0
79,5,community,1,10.0,2.0
79,5,community,2,2.0,2.0
79,5,community,3,4.0,0.0
79,5,department,0,14.0,0.0
79,5,department,1,14.0,0.0
79,6,community,0,10.0,0.0
79,6,community,1,10.0,0.0
79,6,community,2,4.0,0.0
79,6,community,3,4.0,0.0
79,6,department,0,14.0,0.0
79,6,department,1,14.0,0.0
79,7,community,0,10.0,0.0
79,7,community,1,10.0,0.0
79,7,community,2,4.0,0.0
79,7,community,3,4.0,0.0
79,7,department,0,14.0,0.0
79,7,department,1,14.0,0.0
79,8,community,0,10.0,0.0
79,8,community,1,10.0,0.0
79,8,community,2,4.0,0.0
79,8,community,3,4.0,0.0
79,8,department,0,14.0,0.0
79,8,department,1,14.0,0.0
80,1,community,0,8.0,2.0
80,1,community,1,4.0,2.0
80,1,community,2,4.0,4.0
80,1,community,3,6.0,4.0
80,1,department,0,14.0,0.0
80,1,department,1,14.0,0.0
80,2,community,0,8.0,4.0
80,2,community,1,2.0,4.0
80,2,community,2,4.0,2.0
80,2,community,3,8.0,2.0
80,2,department,0,14.0,0.0
80,2,department,1,14.0,0.0
80,3,community,0,8.0,2.0
80,3,community,1,4.0,2.0
80,3,community,2,0.0,8.0
80,3,community,3,6.0,8.0
80,3,department,0,14.0,0.0
80,3,department,1,14.0,0.0
80,4,community,0,10.0,0.0
80,4,community,1,4.0,0.0
80,4,community,2,2.0,4.0
80,4,community,3,8.0,4.0
80,4,department,0,14.0,0.0
80,4,department,1,14.0,0.0
80,5,community,0,8.0,2.0
80,5,community,1,4.0,2.0
80,5,community,2,0.0,6.0
80,5,community,3,8.0,6.0
80,5,department,0,14.0,0.0
80,5,department,1,14.0,0.0
80,6,community,0,6.0,4.0
80,6,community,1,4.0,4.0
80,6,community,2,6.0,0.0
80,6,community,3,8.0,0.0
80,6,department,0,14.0,0.0
80,6,department,1,14.0,0.0
80,7,community,0,6.0,4.0
80,7,community,1,4.0,4.0
80,7,community,2,6.0,0.0
80,7,community,3,8.0,0.0
80,7,department,0,14.0,0.0
80,7,department,1,14.0,0.0
80,8,community,0,6.0,6.0
80,8,community,1,2.0,4.0
80,8,community,2,4.0,4.0
80,8,community,3,8.0,2.0
80,8,department,0,14.0,2.0
80,8,department,1,12.0,2.0
81,1,community,0,6.0,2.0
81,1,community,1,8.0,2.0
81,1,community,2,4.0,2.0
81,1,community,3,6.0,2.0
81,1,department,0,14.0,0.0
81,1,department,1,14.0,0.0
81,2,community,0,6.0,2.0
81,2,community,1,10.0,0.0
81,2,community,2,4.0,0.0
81,2,community,3,6.0,2.0
81,2,department,0,14.0,0.0
81,2,department,1,14.0,0.0
81,3,community,0,6.0,4.0
81,3,community,1,10.0,2.0
81,3,community,2,2.0,2.0
81,3,community,3,4.0,4.0
81,3,department,0,14.0,0.0
81,3,department,1,14.0,0.0
81,4,community,0,6.0,2.0
81,4,community,1,8.0,2.0
81,4,community,2,4.0,2.0
81,4,community,3,6.0,2.0
81,4,department,0,14.0,0.0
81,4,department,1,14.0,0.0
81,5,community,0,8.0,2.0
81,5,community,1,10.0,0.0
81,5,community,2,4.0,0.0
81,5,community,3,4.0,2.0
81,5,department,0,14.0,0.0
81,5,department,1,14.0,0.0
81,6,community,0,8.0,0.0
81,6,community,1,10.0,0.0
81,6,community,2,4.0,0.0
81,6,community,3,6.0,0.0
81,6,department,0,14.0,0.0
81,6,department,1,14.0,0.0
81,7,community,0,8.0,2.0
81,7,community,1,10.0,0.0
81,7,community,2,4.0,0.0
81,7,community,3,4.0,2.0
81,7,department,0,14.0,0.0
81,7,department,1,14.0,0.0
81,8,community,0,6.0,4.0
81,8,community,1,10.0,0.0
81,8,community,2,4.0,0.0
81,8,community,3,4.0,4.0
81,8,department,0,14.0,0.0
81,8,department,1,14.0,0.0
82,1,community,0,4.0,0.0
82,1,community,1,4.0,4.0
82,1,community,2,10.0,2.0
82,1,community,3,4.0,6.0
82,1,department,0,14.0,2.0
82,1,department,1,12.0,2.0
82,2,community,0,2.0,2.0
82,2,community,1,8.0,0.0
82,2,community,2,10.0,2.0
82,2,community,3,6.0,0.0
82,2,department,0,14.0,0.0
82,2,department,1,14.0,0.0
82,3,community,0,4.0,0.0
82,3,community,1,8.0,0.0
82,3,community,2,10.0,0.0
82,3,community,3,6.0,0.0
82,3,department,0,14.0,0.0
82,3,department,1,14.0,0.0
82,4,community,0,4.0,2.0
82,4,community,1,6.0,2.0
82,4,community,2,8.0,2.0
82,4,community,3,6.0,2.0
82,4,department,0,14.0,0.0
82,4,department,1,14.0,0.0
82,5,community,0,2.0,2.0
82,5,community,1,8.0,2.0
82,5,community,2,10.0,2.0
82,5,community,3,4.0,2.0
82,5,department,0,14.0,0.0
82,5,department,1,14.0,0.0
82,6,community,0,2.0,4.0
82,6,community,1,6.0,4.0
82,6,community,2,8.0,4.0
82,6,community,3,4.0,4.0
82,6,department,0,14.0,0.0
82,6,department,1,14.0,0.0
82,7,community,0,2.0,4.0
82,7,community,1,6.0,2.0
82,7,community,2,8.0,4.0
82,7,community,3,6.0,2.0
82,7,department,0,14.0,0.0
82,7,department,1,14.0,0.0
82,8,community,0,4.0,2.0
82,8,community,1,6.0,2.0
82,8,community,2,8.0,2.0
82,8,community,3,6.0,2.0
82,8,department,0,14.0,0.0
82,8,department,1,14.0,0.0
83,1,community,0,8.0,4.0
83,1,community,1,4.0,0.0
83,1,community,2,6.0,0.0
83,1,community,3,6.0,4.0
83,1,department,0,12.0,4.0
83,1,department,1,12.0,4.0
83,2,community,0,8.0,2.0
83,2,community,1,4.0,0.0
83,2,community,2,6.0,0.0
83,2,community,3,8.0,2.0
83,2,department,0,12.0,2.0
83,2,department,1,14.0,2.0
83,3,community,0,10.0,0.0
83,3,community,1,4.0,0.0
83,3,community,2,6.0,2.0
83,3,community,3,6.0,2.0
83,3,department,0,14.0,0.0
83,3,department,1,14.0,0.0
83,4,community,0,8.0,2.0
83,4,community,1,4.0,0.0
83,4,community,2,2.0,6.0
83,4,community,3,6.0,8.0
83,4,department,0,12.0,2.0
83,4,department,1,14.0,2.0
83,5,community,0,10.0,0.0
83,5,community,1,4.0,0.0
83,5,community,2,6.0,0.0
83,5,community,3,8.0,0.0
83,5,department,0,14.0,0.0
83,5,department,1,14.0,0.0
83,6,community,0,8.0,4.0
83,6,community,1,4.0,2.0
83,6,community,2,6.0,0.0
83,6,community,3,6.0,2.0
83,6,department,0,14.0,2.0
83,6,department,1,12.0,2.0
83,7,community,0,10.0,0.0
83,7,community,1,4.0,0.0
83,7,community,2,6.0,0.0
83,7,community,3,8.0,0.0
83,7,department,0,14.0,0.0
83,7,department,1,14.0,0.0
83,8,community,0,10.0,0.0
83,8,community,1,4.0,0.0
83,8,community,2,4.0,2.0
83,8,community,3,8.0,2.0
83,8,department,0,14.0,0.0
83,8,department,1,14.0,0.0
84,1,community,0,2.0,4.0
84,1,community,1,10.0,0.0
84,1,community,2,8.0,4.0
84,1,community,3,4.0,0.0
84,1,department,0,12.0,4.0
84,1,department,1,12.0,4.0
84,2,community,0,4.0,6.0
84,2,community,1,4.0,6.0
84,2,community,2,6.0,6.0
84,2,community,3,4.0,2.0
84,2,department,0,12.0,4.0
84,2,department,1,12.0,4.0
84,3,community,0,4.0,8.0
84,3,community,1,4.0,6.0
84,3,community,2,6.0,4.0
84,3,community,3,4.0,2.0
84,3,department,0,14.0,2.0
84,3,department,1,12.0,2.0
84,4,community,0,0.0,6.0
84,4,community,1,8.0,6.0
84,4,community,2,10.0,0.0
84,4,community,3,4.0,0.0
84,4,department,0,14.0,0.0
84,4,department,1,14.0,0.0
84,5,community,0,0.0,6.0
84,5,community,1,8.0,6.0
84,5,community,2,10.0,0.0
84,5,community,3,4.0,0.0
84,5,department,0,14.0,0.0
84,5,department,1,14.0,0.0
84,6,community,0,4.0,0.0
84,6,community,1,10.0,0.0
84,6,community,2,10.0,0.0
84,6,community,3,4.0,0.0
84,6,department,0,14.0,0.0
84,6,department,1,14.0,0.0
84,7,community,0,4.0,0.0
84,7,community,1,10.0,0.0
84,7,community,2,10.0,0.0
84,7,community,3,4.0,0.0
84,7,department,0,14.0,0.0
84,7,department,1,14.0,0.0
84,8,community,0,2.0,2.0
84,8,community,1,10.0,2.0
84,8,community,2,10.0,0.0
84,8,community,3,4.0,0.0
84,8,department,0,14.0,0.0
84,8,department,1,14.0,0.0
85,1,community,0,4.0,2.0
85,1,community,1,14.0,0.0
85,1,community,2,8.0,2.0
85,1,department,0,14.0,0.0
85,1,department,1,14.0,0.0
85,2,community,0,4.0,2.0
85,2,community,1,14.0,0.0
85,2,community,2,8.0,2.0
85,2,department,0,14.0,0.0
85,2,department,1,14.0,0.0
85,3,community,0,6.0,0.0
85,3,community,1,14.0,0.0
85,3,community,2,8.0,0.0
85,3,department,0,14.0,0.0
85,3,department,1,14.0,0.0
85,4,community,0,6.0,0.0
85,4,community,1,14.0,0.0
85,4,community,2,8.0,0.0
85,4,department,0,14.0,0.0
85,4,department,1,14.0,0.0
85,5,community,0,6.0,0.0
85,5,community,1,14.0,0.0
85,5,community,2,8.0,0.0
85,5,department,0,14.0,0.0
85,5,department,1,14.0,0.0
85,6,community,0,6.0,0.0
85,6,community,1,14.0,0.0
85,6,community,2,8.0,0.0
85,6,department,0,14.0,0.0
85,6,department,1,14.0,0.0
85,7,community,0,6.0,0.0
85,7,community,1,14.0,0.0
85,7,community,2,8.0,0.0
85,7,department,0,14.0,0.0
85,7,department,1,14.0,0.0
85,8,community,0,4.0,4.0
85,8,community,1,14.0,0.0
85,8,community,2,6.0,4.0
85,8,department,0,14.0,0.0
85,8,department,1,14.0,0.0
86,1,community,0,10.0,0.0
86,1,community,1,4.0,0.0
86,1,community,2,14.0,0.0
86,1,department,0,14.0,0.0
86,1,department,1,14.0,0.0
86,2,community,0,8.0,2.0
86,2,community,1,4.0,2.0
86,2,community,2,14.0,0.0
86,2,department,0,14.0,0.0
86,2,department,1,14.0,0.0
86,3,community,0,8.0,2.0
86,3,community,1,4.0,2.0
86,3,community,2,14.0,0.0
86,3,department,0,14.0,0.0
86,3,department,1,14.0,0.0
86,4,community,0,10.0,0.0
86,4,community,1,4.0,0.0
86,4,community,2,14.0,0.0
86,4,department,0,14.0,0.0
86,4,department,1,14.0,0.0
86,5,community,0,10.0,0.0
86,5,community,1,4.0,0.0
86,5,community,2,14.0,0.0
86,5,department,0,14.0,0.0
86,5,department,1,14.0,0.0
86,6,community,0,10.0,0.0
86,6,community,1,4.0,0.0
86,6,community,2,14.0,0.0
86,6,department,0,14.0,0.0
86,6,department,1,14.0,0.0
86,7,community,0,8.0,2.0
86,7,community,1,4.0,2.0
86,7,community,2,14.0,0.0
86,7,department,0,14.0,0.0
86,7,department,1,14.0,0.0
86,8,community,0,10.0,0.0
86,8,community,1,4.0,0.0
86,8,community,2,14.0,0.0
86,8,department,0,14.0,0.0
86,8,department,1,14.0,0.0
87,1,community,0,8.0,2.0
87,1,community,1,4.0,2.0
87,1,community,2,10.0,0.0
87,1,community,3,4.0,0.0
87,1,department,0,14.0,0.0
87,1,department,1,14.0,0.0
87,2,community,0,6.0,2.0
87,2,community,1,6.0,2.0
87,2,community,2,8.0,2.0
87,2,community,3,4.0,2.0
87,2,department,0,14.0,0.0
87,2,department,1,14.0,0.0
87,3,community,0,8.0,0.0
87,3,community,1,6.0,0.0
87,3,community,2,8.0,2.0
87,3,community,3,4.0,2.0
87,3,department,0,14.0,0.0
87,3,department,1,14.0,0.0
87,4,community,0,6.0,2.0
87,4,community,1,6.0,2.0
87,4,community,2,10.0,0.0
87,4,community,3,4.0,0.0
87,4,department,0,14.0,0.0
87,4,department,1,14.0,0.0
87,5,community,0,6.0,4.0
87,5,community,1,4.0,4.0
87,5,community,2,10.0,0.0
87,5,community,3,4.0,0.0
87,5,department,0,14.0,0.0
87,5,department,1,14.0,0.0
87,6,community,0,8.0,2.0
87,6,community,1,4.0,2.0
87,6,community,2,10.0,0.0
87,6,community,3,4.0,0.0
87,6,department,0,14.0,0.0
87,6,department,1,14.0,0.0
87,7,community,0,8.0,2.0
87,7,community,1,4.0,2.0
87,7,community,2,10.0,2.0
87,7,community,3,2.0,2.0
87,7,department,0,14.0,0.0
87,7,department,1,14.0,0.0
87,8,community,0,8.0,2.0
87,8,community,1,4.0,2.0
87,8,community,2,10.0,2.0
87,8,community,3,2.0,2.0
87,8,department,0,14.0,0.0
87,8,department,1,14.0,0.0
88,1,community,0,6.0,2.0
88,1,community,1,4.0,0.0
88,1,community,2,8.0,4.0
88,1,community,3,2.0,2.0
88,1,community,4,4.0,0.0
88,1,department,0,12.0,4.0
88,1,department,1,12.0,4.0
88,2,community,0,6.0,4.0
88,2,community,1,4.0,0.0
88,2,community,2,6.0,4.0
88,2,community,3,4.0,0.0
